0#1#2#1#us-east-1#python3.7#3008#coldstart79547222#7d454f5e-1c0e-4df1-96f7-62ac00f08e0a#7d454f5e-1c0e-4df1-96f7-62ac00f08e0a#sandbox-root-8OkPFF#sandbox-service-9a7c30#169.254.34.205#b'3.80.140.222'#169.254.76.1#2587.48;5141.20#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596479523143.4153#1596479555019.0325#31875.6171875#1596479550142.4292#1596479770045.861#219903.43188476562
0#1#2#0#us-east-1#python3.7#3008#coldstart79544822#b288db12-b7da-4f94-b075-2590ae3ccef3#b288db12-b7da-4f94-b075-2590ae3ccef3#sandbox-root-hJTzxy#sandbox-service-3446a2#169.254.27.77#b'34.200.220.189'#169.254.76.1#2771.56;5508.38#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596479522824.07#1596479555097.6196#32273.549560546875#1596479550150.853#1596479770059.25#219908.39697265625
0#2#2#1#us-east-1#python3.7#3008#coldstart79547222#a36b45ce-cded-45c0-9f73-b374d1c91430#e3714f71-8e8c-48ab-a339-21a9975503da#sandbox-root-UEX7Hm#sandbox-service-857e45#169.254.16.177#b'3.236.14.218'#169.254.76.1#1637.89;3081.91#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596479740618.728#1596479775274.6328#34655.90478515625#1596479770416.734#1596479990103.837#219687.10302734375
0#2#2#0#us-east-1#python3.7#3008#coldstart79544822#3e3317f4-1811-4929-b77a-82ead67b233e#049e87f9-5392-458f-a427-38dd8ea89b93#sandbox-root-aiWmwO#sandbox-service-06f550#169.254.8.157#b'3.236.241.138'#169.254.76.1#3323.63;6511.99#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596479738972.792#1596479775281.0266#36308.234619140625#1596479770402.69#1596479990105.673#219702.98315429688
1#1#2#1#us-east-1#python2.7#128#coldstart79994234#32b0c188-8f3f-4482-9fcd-29ab8d09a10f#32b0c188-8f3f-4482-9fcd-29ab8d09a10f#sandbox-root-itwswb#sandbox-service-7e5cf3#169.254.45.205#3.233.226.222#169.254.76.1#1023.98;2043.26#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596479968267.0542#1596480002501.727#34234.6728515625#1596479997016.1182#1596480220800.961#223784.8427734375
1#1#2#0#us-east-1#python2.7#128#coldstart79991680#ac98a572-4a5e-4685-82bb-02e01deefd51#ac98a572-4a5e-4685-82bb-02e01deefd51#sandbox-root-ph6P3F#sandbox-service-b25daf#169.254.88.197#3.82.119.113#169.254.76.1#1845.50;3686.12#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596479970231.188#1596480002774.811#32543.623046875#1596479997029.523#1596480221013.041#223983.51806640625
1#2#2#0#us-east-1#python2.7#128#coldstart79991680#240f4158-a656-49f8-a7e5-ef966c02b091#18f3653c-1150-4438-b3d7-69a10fb97584#sandbox-root-7bQuht#sandbox-service-c7c168#169.254.221.229#3.236.233.169#169.254.76.1#1135.92;2248.77#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596480192272.827#1596480226277.963#34005.135986328125#1596480221358.49#1596480443102.8892#221744.39916992188
1#2#2#1#us-east-1#python2.7#128#coldstart79994234#b9939c28-6201-4788-8fe4-86208cdbc5fb#0a94328f-b73d-4c87-9393-035ef5da7406#sandbox-root-o8B7c5#sandbox-service-5ef24a#169.254.225.149#18.234.51.142#169.254.76.1#1378.36;2743.46#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596480192885.836#1596480226380.265#33494.428955078125#1596480221371.166#1596480443337.388#221966.22192382812
1#1#2#1#us-east-1#python2.7#3008#coldstart80453911#105c4772-48c3-412b-8c85-5ab36f8c10e2#105c4772-48c3-412b-8c85-5ab36f8c10e2#sandbox-root-VbyTnu#sandbox-service-503775#169.254.222.197#3.218.150.226#169.254.76.1#2838.57;5641.21#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596480431222.095#1596480465013.032#33790.93701171875#1596480460010.1409#1596480680032.5#220022.35913085938
1#1#2#0#us-east-1#python2.7#3008#coldstart80449903#059231ca-6c17-4cc2-b63a-b7b8948c1021#059231ca-6c17-4cc2-b63a-b7b8948c1021#sandbox-root-ndyv88#sandbox-service-d44b01#169.254.74.109#54.224.247.143#169.254.76.1#2260.85;4486.64#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596480432020.936#1596480465154.29#33133.35400390625#1596480459998.631#1596480680181.4849#220182.85375976562
1#2#2#1#us-east-1#python2.7#3008#coldstart80453911#34cb9473-c7bd-4f95-8aa8-425a35b62e60#58fad28e-c7e0-4977-964d-d0a44521e0e7#sandbox-root-7G8G5J#sandbox-service-3a7889#169.254.212.221#3.235.78.173#169.254.76.1#2359.96;4587.43#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596480651166.492#1596480685409.159#34242.6669921875#1596480680518.6501#1596480900210.653#219692.0029296875
1#2#2#0#us-east-1#python2.7#3008#coldstart80449903#c8fca98f-09b9-4364-9fc4-fb4ee1d0e3b1#3a675c0b-0431-409e-8a6d-2e8bc5aa5078#sandbox-root-03EJ25#sandbox-service-0e8015#169.254.141.101#18.232.125.46#169.254.76.1#3501.56;6747.57#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596480651726.402#1596480685395.783#33669.380859375#1596480680526.45#1596480900213.202#219686.751953125
1#1#2#1#us-east-1#python3.6#128#coldstart80904301#62ba35c3-2bca-4879-8ec8-e21b44b3cfeb#62ba35c3-2bca-4879-8ec8-e21b44b3cfeb#sandbox-root-J4pWvv#sandbox-service-da5ee7#169.254.22.221#b'18.210.27.121'#169.254.76.1#1039.72;2075.01#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596480878142.38#1596480912178.8247#34036.44482421875#1596480907307.204#1596481128759.472#221452.26782226562
1#1#2#0#us-east-1#python3.6#128#coldstart80901773#d25320ac-1c91-464d-81d9-9dd0bfff65c7#d25320ac-1c91-464d-81d9-9dd0bfff65c7#sandbox-root-abcHvk#sandbox-service-7ade29#169.254.41.37#b'34.204.9.159'#169.254.76.1#1250.92;2496.93#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596480877949.3027#1596480912366.6533#34417.3505859375#1596480907298.781#1596481128921.931#221623.14990234375
1#2#2#1#us-east-1#python3.6#128#coldstart80904301#848a0012-b359-4d98-9b0c-0981edb1a315#63b943e9-0635-45ca-abb8-8da8c0987f0c#sandbox-root-a1DFXM#sandbox-service-223230#169.254.147.213#b'3.223.195.93'#169.254.76.1#1246.44;2476.04#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596481097977.1013#1596481134213.9104#36236.80908203125#1596481129316.49#1596481349126.801#219810.31103515625
1#2#2#0#us-east-1#python3.6#128#coldstart80901773#a2984bdf-e291-49eb-be47-feafaadc8b57#88e52ab9-b716-49fa-8505-6301d6ff00c8#sandbox-root-qiHGEp#sandbox-service-3a4eb4#169.254.120.165#b'54.166.245.184'#169.254.76.1#1355.94;2694.83#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596481101101.4377#1596481134348.4448#33247.007080078125#1596481129307.711#1596481349579.191#220271.47998046875
1#1#2#1#us-east-1#python3.6#3008#coldstart81354307#76c3bee8-75a8-44e0-a0ac-68fe6123610c#76c3bee8-75a8-44e0-a0ac-68fe6123610c#sandbox-root-lHCR1c#sandbox-service-7731eb#169.254.70.53#b'3.237.205.20'#169.254.76.1#3101.31;6166.38#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596481328827.4495#1596481362357.8347#33530.38525390625#1596481357505.324#1596481577257.5022#219752.17822265625
1#1#2#0#us-east-1#python3.6#3008#coldstart81351454#2c7c727c-8eb4-4e9f-a15d-18837f164ae7#2c7c727c-8eb4-4e9f-a15d-18837f164ae7#sandbox-root-5RV7sy#sandbox-service-cf1c1b#169.254.132.53#b'54.165.164.163'#169.254.76.1#2371.78;4705.72#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596481326275.8408#1596481362419.8948#36144.053955078125#1596481357510.729#1596481577489.893#219979.1640625
1#2#2#0#us-east-1#python3.6#3008#coldstart81351454#18d31704-b6a6-4c26-8365-b415562bf6cd#dce6e9a4-378c-4f68-b1ac-5154bc614073#sandbox-root-Jey7CS#sandbox-service-4fc059#169.254.8.13#b'3.237.6.189'#169.254.76.1#1285.92;2316.50#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596481548152.6252#1596481582703.7502#34551.125#1596481577813.152#1596481797514.499#219701.34692382812
1#2#2#1#us-east-1#python3.6#3008#coldstart81354307#acfe70ac-cffa-4449-abee-0749551dcff8#41b99b91-dd06-4087-8989-4c35b8f9c299#sandbox-root-MHtDXq#sandbox-service-f3c6d9#169.254.139.37#b'3.237.11.125'#169.254.76.1#2773.49;5352.98#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596481549488.6416#1596481582819.302#33330.660400390625#1596481577804.3462#1596481797547.502#219743.15576171875
1#1#2#1#us-east-1#python3.7#128#coldstart81801522#90e0f811-49a4-4821-bb6e-c3a8d2a08163#90e0f811-49a4-4821-bb6e-c3a8d2a08163#sandbox-root-Hg0Pag#sandbox-service-53f21f#169.254.30.29#b'52.91.140.209'#169.254.76.1#1066.16;2127.49#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596481776364.99#1596481809298.0366#32933.046630859375#1596481804284.639#1596482025551.74#221267.10107421875
1#1#2#0#us-east-1#python3.7#128#coldstart81799063#fff28a8b-3e69-49e3-9909-136f26aab5df#fff28a8b-3e69-49e3-9909-136f26aab5df#sandbox-root-lzDXAH#sandbox-service-281b01#169.254.20.93#b'18.208.133.248'#169.254.76.1#932.56;1860.37#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596481773533.154#1596481809333.5342#35800.380126953125#1596481804246.9731#1596482025566.3481#221319.375
1#2#2#1#us-east-1#python3.7#128#coldstart81801522#9a5cb3ce-341e-46f1-bb3c-c85739cc715f#6622ba07-e5b2-49ca-ab65-b6fe52aabfeb#sandbox-root-RTC6k0#sandbox-service-ed2249#169.254.97.69#b'3.235.41.92'#169.254.76.1#1368.38;2722.24#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596481998644.0154#1596482030820.8555#32176.840087890625#1596482026055.9722#1596482245775.729#219719.7568359375
1#2#2#0#us-east-1#python3.7#128#coldstart81799063#fff28a8b-3e69-49e3-9909-136f26aab5df#267f79c3-cf57-4e1d-bfd4-94890621910e#sandbox-root-lzDXAH#sandbox-service-281b01#169.254.20.93#b'18.208.133.248'#169.254.76.1#1154.16;2300.42#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596481995884.391#1596482030838.2583#34953.8671875#1596482026050.641#1596482245779.509#219728.86791992188
1#1#2#0#us-east-1#python3.7#3008#coldstart82247579#cfe35f84-55f5-408e-8399-f45d482bbc13#cfe35f84-55f5-408e-8399-f45d482bbc13#sandbox-root-2ri02l#sandbox-service-e9b6f5#169.254.9.45#b'3.230.125.102'#169.254.76.1#705.44;1376.14#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596482224278.833#1596482257752.5225#33473.689453125#1596482252765.9832#1596482472585.474#219819.49096679688
1#1#2#1#us-east-1#python3.7#3008#coldstart82249832#62547c0c-9c8d-462f-a8dd-146221b9f74c#62547c0c-9c8d-462f-a8dd-146221b9f74c#sandbox-root-FUT6v8#sandbox-service-26515c#169.254.80.69#b'3.235.107.107'#169.254.76.1#4534.79;9032.79#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596482223521.3687#1596482257869.2969#34347.92822265625#1596482252757.8489#1596482472712.2332#219954.38427734375
1#2#2#1#us-east-1#python3.7#3008#coldstart82249832#a41bb6c3-62a1-4660-a216-4ac5cf7b3f7e#6302ee3b-1900-4f2d-936d-79f73ee22740#sandbox-root-VaUpVm#sandbox-service-99a128#169.254.6.237#b'3.236.97.132'#169.254.76.1#879.76;1565.63#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596482443604.0383#1596482477935.0002#34330.9619140625#1596482473183.63#1596482692613.466#219429.83618164062
1#2#2#0#us-east-1#python3.7#3008#coldstart82247579#1c6fb557-edc5-458a-926d-84c91764554b#88b8cb1b-3691-4152-a70d-6a3cb6c5c5cb#sandbox-root-GIlEiV#sandbox-service-b822c2#169.254.115.245#b'52.87.184.31'#169.254.76.1#3060.14;5923.71#2;Intel(R) Xeon(R) Processor @ 2.50GHz#1596482442181.6973#1596482478032.4414#35850.744140625#1596482473175.049#1596482692730.6099#219555.56079101562
