@timestamp,@message
2020-07-28 16:29:42.447,"START RequestId: 1d4296bd-67a0-49f7-a3a4-1c49c211b0a7 Version: $LATEST
"
2020-07-28 16:28:41.823,"END RequestId: cdab0168-fe8e-4494-9008-e5f7dbfaf3d3
"
2020-07-28 16:28:41.823,"REPORT RequestId: cdab0168-fe8e-4494-9008-e5f7dbfaf3d3	Duration: 25.67 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 60 MB	
"
2020-07-28 16:28:41.806,"34.239.157.86
"
2020-07-28 16:28:41.794,"START RequestId: cdab0168-fe8e-4494-9008-e5f7dbfaf3d3 Version: $LATEST
"
2020-07-28 16:27:41.424,"END RequestId: 77beba58-470e-4933-b457-899f38271925
"
2020-07-28 16:27:41.424,"REPORT RequestId: 77beba58-470e-4933-b457-899f38271925	Duration: 37.57 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 60 MB	
"
2020-07-28 16:27:41.423,"34.239.157.86
"
2020-07-28 16:27:41.383,"START RequestId: 77beba58-470e-4933-b457-899f38271925 Version: $LATEST
"
2020-07-28 16:26:40.824,"END RequestId: 8b1fb5b1-933b-47e3-bed0-9ea5052ab1f5
"
2020-07-28 16:26:40.824,"REPORT RequestId: 8b1fb5b1-933b-47e3-bed0-9ea5052ab1f5	Duration: 31.06 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 60 MB	
"
2020-07-28 16:26:40.823,"34.239.157.86
"
2020-07-28 16:26:40.790,"START RequestId: 8b1fb5b1-933b-47e3-bed0-9ea5052ab1f5 Version: $LATEST
"
2020-07-28 16:25:40.544,"END RequestId: edf0b9ee-1209-4f70-8db6-97fd5d6d756d
"
2020-07-28 16:25:40.544,"REPORT RequestId: edf0b9ee-1209-4f70-8db6-97fd5d6d756d	Duration: 42.33 ms	Billed Duration: 100 ms	Memory Size: 128 MB	Max Memory Used: 60 MB	
"
2020-07-28 16:25:40.543,"34.239.157.86
"
2020-07-28 16:25:40.498,"START RequestId: edf0b9ee-1209-4f70-8db6-97fd5d6d756d Version: $LATEST
"
